s_no,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
2741,2015-08-24,TCS,2639.0,2645.0,2569.1,2578.65,2676.15,2346172,6099928317.6,2599.95,98288.0,-3.643293537357771,2596.4399999999996,2571.488
2742,2015-08-25,TCS,2587.9,2622.0,2535.5,2567.15,2578.65,1962900,5053751284.75,2574.64,90437.0,-0.4459697903941985,2599.945,2572.591
2743,2015-08-26,TCS,2558.05,2639.0,2511.95,2576.75,2567.15,1608079,4168033295.3,2591.93,92978.0,0.37395555382427625,2603.68,2573.85
2744,2015-08-27,TCS,2614.9,2614.9,2545.8,2574.65,2576.75,2632399,6772916405.9,2572.91,126702.0,-0.08149801106044083,2607.075,2574.742
2745,2015-08-28,TCS,2609.0,2609.0,2557.7,2570.85,2574.65,1372076,3542585118.95,2581.92,102566.0,-0.1475928767016947,2611.585,2575.168
2691,2015-08-31,TCS,2590.0,2590.0,2531.05,2564.05,2570.85,1846022,4736944518.7,2566.03,109961.0,-0.2645039578349467,2614.25,2574.619
2692,2015-09-01,TCS,2556.0,2611.2,2530.0,2537.4,2564.05,1493801,3845789530.5,2574.5,96695.0,-1.0393713071117991,2615.6400000000003,2573.875
2693,2015-09-02,TCS,2559.7,2620.45,2548.0,2591.8,2537.4,1882975,4886522945.45,2595.11,114103.0,2.14392685426027,2619.785,2574.305
2694,2015-09-03,TCS,2596.1,2615.0,2576.25,2605.6,2591.8,1132537,2938659690.2,2594.76,91703.0,0.5324484913959305,2621.4,2575.417
2695,2015-09-04,TCS,2611.4,2614.9,2539.15,2547.45,2605.6,1213198,3116651985.35,2568.96,124154.0,-2.2317316548971484,2621.17,2574.51
2696,2015-09-07,TCS,2553.0,2559.95,2532.7,2539.75,2547.45,879592,2239883159.8,2546.5,73248.0,-0.30226304736107945,2619.5525000000002,2573.447
2697,2015-09-08,TCS,2545.0,2564.1,2523.5,2540.3,2539.75,893873,2270899930.95,2540.52,64944.0,0.021655674771146053,2616.3574999999996,2573.234
2698,2015-09-09,TCS,2562.95,2574.0,2544.0,2549.75,2540.3,1022538,2615692014.25,2558.04,62654.0,0.3720033066960523,2610.2599999999998,2572.3669999999997
2699,2015-09-10,TCS,2542.0,2578.5,2527.0,2545.4,2549.75,1332909,3404019638.1,2553.83,96715.0,-0.17060496127070923,2605.75,2571.72
2700,2015-09-11,TCS,2546.5,2568.4,2540.6,2552.0,2545.4,796336,2033516637.85,2553.59,60997.0,0.259291270527222,2598.1899999999996,2570.6820000000002
2701,2015-09-14,TCS,2565.0,2565.0,2543.0,2551.65,2552.0,794659,2028750151.55,2552.98,57713.0,-0.013714733542316185,2591.535,2569.049
2702,2015-09-15,TCS,2551.65,2558.9,2536.0,2547.6,2551.65,689950,1758583961.95,2548.86,64604.0,-0.1587208276997308,2581.87,2567.676
2703,2015-09-16,TCS,2555.0,2565.0,2541.05,2550.35,2547.6,878408,2243276051.65,2553.8,69451.0,0.1079447322970639,2572.7074999999995,2566.781
2704,2015-09-18,TCS,2565.0,2586.0,2539.0,2551.25,2550.35,1227647,3149141305.85,2565.18,70579.0,0.035289274021216344,2565.9275,2567.3559999999998
2705,2015-09-21,TCS,2550.0,2557.1,2533.2,2551.05,2551.25,554420,1411429757.4,2545.78,59635.0,-0.007839294463491155,2559.6724999999997,2568.89
2706,2015-09-22,TCS,2557.5,2572.4,2490.0,2526.8,2551.05,1040623,2648536284.15,2545.14,72612.0,-0.9505889731679111,2557.0800000000004,2569.235
2707,2015-09-23,TCS,2534.3,2557.75,2512.6,2532.65,2526.8,614176,1555931596.75,2533.36,37626.0,0.23151812569257196,2555.3550000000005,2569.8979999999997
2708,2015-09-24,TCS,2535.5,2590.0,2529.9,2580.4,2532.65,1177127,3015562644.85,2561.8,71506.0,1.8853769766845003,2555.5375,2570.591
2709,2015-09-28,TCS,2594.0,2619.0,2579.5,2593.7,2580.4,1183406,3080820833.95,2603.35,77392.0,0.5154239652766907,2556.4900000000002,2571.661
2710,2015-09-29,TCS,2583.35,2634.0,2569.85,2588.25,2593.7,1662976,4329946170.65,2603.73,103754.0,-0.21012453252110186,2557.36,2572.138
2711,2015-09-30,TCS,2643.7,2643.7,2570.95,2588.05,2588.25,1684168,4355227068.05,2585.98,81073.0,-0.0077272288225564804,2558.56,2572.3160000000003
2712,2015-10-01,TCS,2599.0,2649.95,2592.2,2644.6,2588.05,1417204,3727914114.8,2630.47,94874.0,2.1850427928362945,2563.9199999999996,2573.625
2713,2015-10-05,TCS,2652.7,2770.0,2652.7,2711.65,2644.6,2403653,6517248343.2,2711.39,146358.0,2.535355063147553,2569.9125,2576.63
2714,2015-10-06,TCS,2725.0,2726.0,2684.0,2700.0,2711.65,1989795,5382189365.2,2704.9,96553.0,-0.42962771744141354,2574.6325,2580.069
2715,2015-10-07,TCS,2693.95,2717.0,2646.95,2653.95,2700.0,1032765,2765730773.4,2677.99,102318.0,-1.7055555555555622,2579.9575,2583.376
2716,2015-10-08,TCS,2670.0,2678.35,2620.0,2633.8,2653.95,1178775,3115049441.3,2642.62,102041.0,-0.7592456527063297,2584.66,2585.949
2664,2015-10-08,TCS,2670.0,2678.35,2620.0,2633.8,2653.95,1178775,3115049441.3,2642.62,102041.0,-0.7592456527063297,2589.335,2588.684
2665,2015-10-09,TCS,2650.5,2650.6,2608.0,2629.65,2633.8,1124862,2957073345.25,2628.83,68120.0,-0.15756701344065954,2593.3300000000004,2591.236
2666,2015-10-12,TCS,2655.0,2660.35,2587.0,2592.6,2629.65,1227956,3207625454.35,2612.17,84883.0,-1.4089327477040738,2595.69,2592.953
2667,2015-10-13,TCS,2602.8,2612.0,2567.6,2598.55,2592.6,3089856,8001535877.6,2589.61,129714.0,0.22949934428759827,2598.0175000000004,2595.3109999999997
2668,2015-10-14,TCS,2548.0,2548.0,2480.0,2483.7,2598.55,4168564,10432220480.3,2502.59,175646.0,-4.419772565469217,2594.62,2594.77
2669,2015-10-15,TCS,2490.0,2503.5,2465.0,2467.75,2483.7,1607855,3984511866.85,2478.15,107563.0,-0.6421870596287724,2590.6275,2593.933
2670,2015-10-16,TCS,2480.9,2492.0,2470.0,2473.75,2467.75,1166914,2891451710.1,2477.86,68190.0,0.24313646033836492,2586.7975,2593.23
2671,2015-10-19,TCS,2490.0,2494.95,2455.85,2488.75,2473.75,1565321,3872449831.1,2473.9,55224.0,0.6063668519454269,2583.6725,2591.539
2672,2015-10-20,TCS,2496.25,2530.0,2495.6,2526.75,2488.75,1347542,3397089855.45,2520.95,60572.0,1.5268709191361125,2582.4575,2591.0330000000004
2673,2015-10-21,TCS,2535.0,2542.0,2522.25,2530.0,2526.75,964844,2443449158.55,2532.48,80004.0,0.12862372613040468,2582.6175,2590.1910000000003
2674,2015-10-23,TCS,2548.0,2548.0,2527.3,2537.15,2530.0,1167699,2959713465.9,2534.65,39962.0,0.2826086956521775,2582.8424999999997,2588.85
2675,2015-10-26,TCS,2549.0,2549.0,2515.1,2536.55,2537.15,707315,1789621755.3,2530.16,58521.0,-0.023648582070429774,2580.65,2586.147
2676,2015-10-27,TCS,2530.05,2544.9,2520.35,2531.1,2536.55,765210,1937067442.75,2531.42,47064.0,-0.21485876485779,2577.52,2584.057
2677,2015-10-28,TCS,2510.05,2533.55,2510.05,2529.1,2531.1,627671,1584311787.8,2524.11,43535.0,-0.07901702816957054,2574.5625,2580.575
2678,2015-10-29,TCS,2533.55,2535.4,2490.05,2495.35,2529.1,1565158,3912986455.6,2500.06,61541.0,-1.334466806373809,2569.9275000000002,2576.7870000000003
2679,2015-10-30,TCS,2500.0,2511.9,2485.0,2495.2,2495.35,758348,1892786967.45,2495.93,41071.0,-0.006011180796284728,2562.4574999999995,2571.873
2680,2015-11-02,TCS,2500.0,2522.8,2487.55,2517.35,2495.2,659647,1654368762.9,2507.96,48056.0,0.8877043924334759,2552.7425000000003,2567.548
2681,2015-11-03,TCS,2528.0,2547.8,2518.5,2543.45,2517.35,682453,1731302984.55,2536.88,39895.0,1.0368045762408846,2544.915,2564.68
2682,2015-11-04,TCS,2545.0,2547.2,2520.0,2533.8,2543.45,495717,1255289591.1,2532.27,41282.0,-0.3794059250230843,2538.9075,2561.833
2683,2015-11-05,TCS,2530.8,2534.95,2480.0,2482.65,2533.8,798049,1992676741.45,2496.94,38722.0,-2.01870708027469,2531.35,2559.913
2684,2015-11-06,TCS,2492.0,2518.25,2483.45,2505.75,2482.65,454012,1138452606.05,2507.54,26028.0,0.9304573741767831,2524.9474999999998,2558.685
2685,2015-11-09,TCS,2495.0,2502.75,2468.6,2471.35,2505.75,1010778,2504589508.5,2477.88,42927.0,-1.3728424623366293,2517.0325,2556.5769999999998
2686,2015-11-10,TCS,2472.95,2477.0,2450.0,2458.15,2471.35,680960,1677407795.95,2463.3,53282.0,-0.5341210269690582,2510.31,2554.2470000000003
2687,2015-11-11,TCS,2475.0,2475.0,2450.0,2468.8,2458.15,67582,166754977.55,2467.45,5197.0,0.43325264935012475,2503.8224999999998,2552.206
2688,2015-11-13,TCS,2438.05,2438.05,2386.55,2397.4,2468.8,1371616,3299155303.45,2405.31,77174.0,-2.8920933246921616,2499.5075,2548.873
2689,2015-11-16,TCS,2390.0,2390.0,2356.0,2374.6,2397.4,1021764,2423237597.1,2371.62,67518.0,-0.9510302828063812,2494.85,2545.617
2690,2015-11-17,TCS,2380.5,2398.45,2375.0,2390.55,2374.6,992514,2367989027.85,2385.85,58593.0,0.6716920744546565,2490.69,2541.5919999999996
2637,2015-11-17,TCS,2380.5,2398.45,2375.0,2390.55,2374.6,992514,2367989027.85,2385.85,58593.0,0.6716920744546565,2485.7799999999997,2537.291
2638,2015-11-18,TCS,2388.9,2388.9,2346.0,2351.45,2390.55,760176,1792717016.0,2358.29,43678.0,-1.635606868712236,2477.0150000000003,2533.3709999999996
2639,2015-11-19,TCS,2365.35,2381.6,2352.0,2362.55,2351.45,933453,2208680749.55,2366.14,55764.0,0.47204916115589807,2468.6425,2529.8269999999998
2640,2015-11-20,TCS,2366.5,2423.55,2361.95,2398.35,2362.55,1006063,2417790418.4,2403.22,60130.0,1.5153118452519407,2461.7025,2526.9880000000003
2641,2015-11-23,TCS,2405.3,2413.4,2382.25,2391.05,2398.35,544041,1304405391.85,2397.62,42359.0,-0.304375925115172,2454.4275000000002,2523.8140000000003
2642,2015-11-24,TCS,2380.05,2392.45,2365.5,2367.95,2391.05,499320,1187694596.1,2378.62,35776.0,-0.9661027582024785,2446.2699999999995,2520.265
2643,2015-11-26,TCS,2377.9,2382.4,2337.85,2345.55,2367.95,1457646,3433508896.1,2355.52,77452.0,-0.945965919888496,2437.0924999999997,2516.136
2644,2015-11-27,TCS,2348.0,2359.45,2332.5,2353.35,2345.55,868603,2040086163.75,2348.7,62719.0,0.3325446057427779,2429.9925,2512.17
2645,2015-11-30,TCS,2365.0,2391.25,2350.15,2364.7,2353.35,2050024,4848744782.2,2365.21,85439.0,0.48229120190366537,2423.4675,2508.5119999999997
2646,2015-12-01,TCS,2362.9,2378.05,2357.05,2361.9,2364.7,860997,2035267110.0,2363.85,51511.0,-0.11840825474689082,2415.6949999999997,2504.7430000000004
2647,2015-12-02,TCS,2378.0,2378.1,2346.5,2365.2,2361.9,820148,1937896039.75,2362.86,38694.0,0.13971802362503608,2406.7825000000003,2501.022
2648,2015-12-03,TCS,2360.0,2373.0,2347.0,2350.75,2365.2,1141679,2690467598.75,2356.59,41715.0,-0.6109419922205234,2397.63,2497.016
2649,2015-12-04,TCS,2340.0,2347.3,2321.1,2328.4,2350.75,623046,1451747348.45,2330.08,32999.0,-0.9507603956184157,2389.9175000000005,2493.048
2650,2015-12-07,TCS,2332.2,2343.9,2315.25,2319.8,2328.4,691302,1605390412.1,2322.27,52150.0,-0.3693523449579071,2380.62,2488.791
2651,2015-12-08,TCS,2319.4,2349.0,2317.3,2329.0,2319.8,569982,1329739195.55,2332.95,47957.0,0.3965859125786627,2373.5025,2483.763
2652,2015-12-09,TCS,2337.9,2372.8,2320.0,2367.65,2329.0,2641403,6236953830.25,2361.23,59592.0,1.6595105195362856,2368.9775,2479.242
2653,2015-12-10,TCS,2369.0,2391.2,2352.0,2384.55,2367.65,861994,2047084266.5,2374.82,52429.0,0.7137879331826955,2364.7650000000003,2475.1679999999997
2654,2015-12-11,TCS,2383.0,2391.95,2363.25,2386.0,2384.55,826189,1969745818.2,2384.13,53651.0,0.060808118932285674,2364.195,2471.127
2655,2015-12-14,TCS,2335.2,2387.0,2330.6,2378.45,2386.0,1359266,3214443353.75,2364.84,58637.0,-0.31642917015926997,2364.3875,2465.804
2656,2015-12-15,TCS,2378.45,2385.0,2363.05,2375.85,2378.45,567934,1348859151.3,2375.03,52585.0,-0.10931488994933294,2363.6524999999997,2459.0879999999997
2657,2015-12-16,TCS,2384.0,2414.5,2384.0,2408.4,2375.85,717967,1724609355.8,2402.07,48074.0,1.3700359871204069,2364.545,2453.256
2658,2015-12-17,TCS,2415.0,2445.0,2393.35,2439.75,2408.4,809422,1957647078.25,2418.57,46818.0,1.301694070752363,2368.96,2448.972
2659,2015-12-18,TCS,2420.0,2434.2,2400.65,2416.8,2439.75,1512485,3654197886.25,2416.02,47644.0,-0.9406701506301801,2371.6725,2444.632
2660,2015-12-21,TCS,2419.95,2450.0,2406.85,2446.4,2416.8,805052,1954988970.35,2428.4,41004.0,1.2247600132406449,2374.075,2440.884
2661,2015-12-22,TCS,2440.0,2440.0,2400.0,2405.05,2446.4,780429,1883430362.6,2413.33,30995.0,-1.6902387181164122,2374.775,2436.3920000000003
2662,2015-12-23,TCS,2415.0,2435.0,2410.55,2425.8,2405.05,424917,1030449350.6,2425.06,31057.0,0.8627679258227479,2377.6675000000005,2433.056
2663,2015-12-24,TCS,2421.0,2438.2,2404.0,2434.25,2425.8,421580,1021924014.25,2424.03,21932.0,0.3483386923901318,2382.1025,2429.7700000000004
2633,2015-12-28,TCS,2428.0,2466.4,2420.2,2462.7,2434.25,1852099,4546895664.0,2455.0,43390.0,1.1687378042518155,2387.57,2429.35
2634,2015-12-29,TCS,2458.35,2465.3,2445.75,2455.8,2462.7,854262,2094875086.5,2452.26,26975.0,-0.28018028992567656,2392.125,2429.111
2635,2015-12-30,TCS,2453.05,2459.0,2412.3,2418.3,2455.8,802881,1960681996.9,2442.06,49464.0,-1.5269973124847298,2394.945,2428.002
2636,2015-12-31,TCS,2415.75,2448.5,2407.5,2436.85,2418.3,620159,1506302587.2,2428.9,42600.0,0.7670677748831711,2398.5275,2426.964
3110,2016-01-01,TCS,2439.0,2439.0,2412.25,2416.4,2436.85,356131,863164899.2,2423.73,15545.0,-0.8391981451463906,2401.81,2424.7569999999996
3111,2016-01-04,TCS,2410.15,2414.0,2366.05,2369.6,2416.4,935092,2227161314.65,2381.76,72341.0,-1.9367654361860693,2403.87,2421.549
3112,2016-01-05,TCS,2385.0,2386.6,2341.0,2348.95,2369.6,1339010,3151408770.3,2353.54,97799.0,-0.8714550979068236,2405.3275000000003,2417.785
3113,2016-01-06,TCS,2350.2,2386.15,2350.2,2381.6,2348.95,1326614,3149626909.4,2374.18,43208.0,1.3899827582536919,2407.9575,2414.686
3114,2016-01-07,TCS,2370.0,2382.9,2360.0,2371.25,2381.6,1599790,3787836766.95,2367.71,29836.0,-0.4345817937520956,2408.1375,2411.489
3115,2016-01-08,TCS,2385.0,2407.35,2372.5,2397.6,2371.25,953772,2285313566.6,2396.08,29435.0,1.1112282551396906,2408.79,2408.859
3116,2016-01-11,TCS,2382.5,2384.0,2348.85,2362.35,2397.6,1465114,3460058884.1,2361.63,52084.0,-1.4702202202202201,2407.6074999999996,2406.199
3117,2016-01-12,TCS,2362.7,2365.0,2301.6,2327.05,2362.35,1741297,4049698909.45,2325.68,78442.0,-1.494274768768376,2405.0375,2402.8360000000002
3118,2016-01-13,TCS,2317.0,2327.0,2255.1,2279.2,2327.05,2373046,5419974451.55,2283.97,110813.0,-2.0562514771921685,2400.205,2398.0730000000003
3119,2016-01-14,TCS,2273.0,2298.9,2250.0,2278.8,2279.2,1371026,3126231079.5,2280.21,68867.0,-0.01755001755000159,2393.725,2392.78
3120,2016-01-15,TCS,2288.85,2291.7,2255.0,2261.1,2278.8,1634704,3707078050.3,2267.74,59507.0,-0.7767245918904806,2384.7925,2387.326
3121,2016-01-18,TCS,2262.0,2291.9,2260.0,2277.65,2261.1,1106961,2525514822.0,2281.48,36247.0,0.7319446287205423,2377.835,2383.226
3122,2016-01-19,TCS,2277.0,2300.0,2268.3,2279.3,2277.65,483955,1102090046.45,2277.26,37877.0,0.07244308827080943,2369.4800000000005,2378.697
3123,2016-01-20,TCS,2273.8,2285.0,2243.0,2280.1,2279.3,807977,1832751651.5,2268.32,47824.0,0.035098495152008385,2363.2325,2374.8720000000003
3124,2016-01-21,TCS,2285.0,2289.9,2245.75,2254.5,2280.1,1337768,3021715595.6,2258.77,48506.0,-1.1227577737818477,2354.6675,2370.799
3125,2016-01-22,TCS,2273.0,2302.05,2260.0,2295.75,2254.5,671589,1538122117.0,2290.27,65671.0,1.8296739853626083,2347.7425,2367.3379999999997
3126,2016-01-25,TCS,2301.9,2339.0,2291.5,2304.65,2295.75,698780,1619518169.25,2317.64,63300.0,0.3876728737885262,2339.84,2365.483
3127,2016-01-27,TCS,2302.0,2329.95,2281.9,2319.75,2304.65,813493,1884648891.5,2316.74,37894.0,0.6551971015121563,2333.0375,2364.386
3128,2016-01-28,TCS,2315.5,2348.9,2308.05,2331.2,2319.75,1553330,3625794748.85,2334.21,52219.0,0.49358767108523843,2328.6825,2363.199
3129,2016-01-29,TCS,2358.7,2400.0,2335.05,2391.3,2331.2,1117872,2652057899.65,2372.42,51641.0,2.5780713795470303,2326.405,2363.2140000000004
3130,2016-02-01,TCS,2391.1,2412.95,2359.0,2402.7,2391.3,747637,1796523763.2,2402.94,65836.0,0.476728139505693,2325.7200000000003,2364.239
3131,2016-02-02,TCS,2409.0,2433.0,2379.7,2398.1,2402.7,737794,1782175428.5,2415.55,50764.0,-0.19145128397219416,2327.145,2364.95
3132,2016-02-03,TCS,2387.5,2429.9,2360.3,2416.3,2398.1,654346,1571995829.55,2402.39,35587.0,0.7589341562070087,2330.5125,2365.3089999999997
3133,2016-02-04,TCS,2421.9,2440.0,2402.0,2420.05,2416.3,625023,1512552462.75,2419.99,42532.0,0.1551959607664611,2332.435,2365.889
3134,2016-02-05,TCS,2408.1,2439.95,2408.1,2421.95,2420.05,701498,1701826384.1,2425.99,80411.0,0.0785107745707583,2334.9700000000003,2366.969
3135,2016-02-08,TCS,2400.0,2412.05,2347.0,2362.95,2421.95,531829,1268416646.8,2385.01,29355.0,-2.43605359317905,2333.2375,2367.317
3136,2016-02-09,TCS,2333.6,2333.6,2255.6,2281.4,2362.95,1244805,2833977865.55,2276.64,74469.0,-3.451194481474417,2329.19,2365.878
3082,2016-02-10,TCS,2275.0,2289.9,2258.1,2268.8,2281.4,945366,2147378289.9,2271.48,65549.0,-0.552292452003152,2326.2775,2363.9600000000005
3137,2016-02-10,TCS,2275.0,2289.9,2258.1,2268.8,2281.4,945366,2147378289.9,2271.48,65549.0,-0.552292452003152,2325.7575,2362.098
3083,2016-02-11,TCS,2280.0,2289.0,2171.65,2197.95,2268.8,981204,2189332214.9,2231.27,73416.0,-3.1227961918194795,2321.715,2358.753
3084,2016-02-12,TCS,2200.0,2243.4,2164.0,2226.6,2197.95,1086284,2405540712.65,2214.47,85740.0,1.3034873404763572,2319.9900000000002,2356.27
3085,2016-02-15,TCS,2250.0,2306.85,2240.0,2269.15,2226.6,1239856,2824480330.05,2278.07,62877.0,1.9109853588430874,2319.565,2355.0850000000005
3086,2016-02-16,TCS,2266.0,2282.0,2243.0,2265.55,2269.15,794351,1795456148.95,2260.28,40886.0,-0.15864971465085645,2318.8774999999996,2354.0
3087,2016-02-17,TCS,2265.0,2279.65,2246.4,2275.55,2265.55,792589,1795454857.9,2265.3,36080.0,0.44139392200569394,2318.65,2352.931
3088,2016-02-18,TCS,2285.0,2319.75,2278.0,2315.85,2275.55,764570,1759338646.95,2301.08,31762.0,1.7710004174814757,2321.7174999999997,2351.895
3089,2016-02-19,TCS,2307.35,2327.0,2305.45,2319.65,2315.85,439506,1018533549.05,2317.45,60217.0,0.16408662046333666,2322.9125,2350.597
3090,2016-02-22,TCS,2320.25,2343.0,2305.0,2315.9,2319.65,662442,1543532713.85,2330.06,49580.0,-0.16166231974651346,2323.475,2349.195
3091,2016-02-23,TCS,2310.25,2319.9,2256.75,2264.0,2315.9,653426,1488024069.4,2277.26,42218.0,-2.2410294054147455,2320.6875,2346.906
3092,2016-02-24,TCS,2262.45,2262.45,2201.2,2210.95,2264.0,829664,1850451615.05,2230.36,38290.0,-2.3431978798586655,2314.675,2343.608
3093,2016-02-25,TCS,2219.8,2228.0,2185.65,2212.85,2210.95,915278,2018048988.1,2204.85,45678.0,0.085935909902987,2305.7524999999996,2339.6969999999997
3094,2016-02-26,TCS,2229.7,2256.9,2199.6,2210.5,2212.85,768768,1705153693.5,2218.03,37353.0,-0.10619788959938131,2296.1425,2335.1119999999996
3095,2016-02-29,TCS,2237.0,2237.0,2115.0,2176.8,2210.5,1095859,2394398681.65,2184.95,47672.0,-1.524541958832835,2285.0775000000003,2330.312
3096,2016-03-01,TCS,2193.0,2285.1,2162.0,2276.65,2176.8,999880,2257516902.5,2257.79,50318.0,4.587008452774711,2278.0950000000003,2326.917
3097,2016-03-02,TCS,2305.0,2330.0,2256.25,2318.85,2276.65,763743,1748081932.1,2288.84,42118.0,1.8536006852173068,2273.0350000000003,2325.1929999999998
3098,2016-03-03,TCS,2336.0,2391.0,2301.0,2373.15,2318.85,1324142,3120109870.55,2356.33,61441.0,2.341677986933186,2270.5950000000003,2324.14
3099,2016-03-04,TCS,2380.0,2380.0,2349.55,2357.55,2373.15,756483,1787209075.4,2362.52,32716.0,-0.6573541495480651,2270.325,2322.6059999999998
3100,2016-03-08,TCS,2342.1,2367.0,2304.2,2354.3,2357.55,634076,1485546744.9,2342.85,33078.0,-0.13785497656465398,2273.9700000000003,2320.438
3101,2016-03-09,TCS,2341.0,2369.4,2295.15,2357.25,2354.3,1008892,2347365913.2,2326.68,45459.0,0.12530263772670508,2278.3925,2318.4669999999996
3102,2016-03-10,TCS,2356.05,2359.85,2314.95,2348.3,2357.25,830833,1935228919.75,2329.26,47391.0,-0.37967971152825614,2282.3675000000003,2317.067
3103,2016-03-11,TCS,2340.0,2390.85,2335.0,2365.25,2348.3,765264,1813160612.1,2369.33,60976.0,0.7217987480304823,2290.7325,2315.635
3104,2016-03-14,TCS,2362.0,2398.0,2340.0,2355.0,2365.25,818371,1932483561.6,2361.38,50401.0,-0.4333579959835112,2297.1525,2314.407
3105,2016-03-15,TCS,2349.05,2363.5,2320.1,2329.9,2355.0,811678,1893864662.9,2333.27,34040.0,-1.0658174097664503,2300.1899999999996,2313.613
3106,2016-03-16,TCS,2315.0,2332.0,2306.9,2327.05,2329.9,959123,2225314511.3,2320.16,47662.0,-0.1223228464740937,2303.2650000000003,2313.175
3107,2016-03-17,TCS,2334.0,2361.8,2332.0,2352.05,2327.05,1110544,2607391322.65,2347.85,51558.0,1.0743215659311145,2307.09,2312.584
3108,2016-03-18,TCS,2360.0,2430.0,2360.0,2425.85,2352.05,1602035,3858668680.5,2408.6,102942.0,3.1376883994812914,2312.59,2313.676
3109,2016-03-21,TCS,2426.0,2454.95,2420.0,2446.25,2425.85,1168491,2844918942.2,2434.69,68915.0,0.8409423501040909,2318.92,2314.6490000000003
3057,2016-03-21,TCS,2426.0,2454.95,2420.0,2446.25,2425.85,1168491,2844918942.2,2434.69,68915.0,0.8409423501040909,2325.4375,2316.327
3058,2016-03-22,TCS,2442.0,2485.0,2436.5,2473.1,2446.25,975992,2397240026.25,2456.21,63517.0,1.0975983648441454,2335.8925,2319.248
3059,2016-03-23,TCS,2487.9,2487.9,2457.3,2473.8,2473.1,1139217,2817311940.5,2473.02,55908.0,0.02830455703369346,2349.0350000000003,2323.14
3060,2016-03-28,TCS,2491.0,2517.15,2461.55,2473.4,2473.8,1660441,4114582547.1,2478.01,82490.0,-0.016169455897812716,2362.0625,2327.0319999999997
3061,2016-03-29,TCS,2478.0,2486.95,2455.0,2469.4,2473.4,919398,2273205293.65,2472.49,32196.0,-0.16172070833670252,2375.0075,2331.1980000000003
3062,2016-03-30,TCS,2470.9,2505.0,2460.0,2489.5,2469.4,1068252,2660138879.55,2490.18,66443.0,0.8139629059690576,2390.6425,2335.435
3063,2016-03-31,TCS,2478.3,2550.0,2472.15,2520.3,2489.5,2181982,5477752815.8,2510.45,76600.0,1.2371962241414012,2402.825,2340.255
3064,2016-04-01,TCS,2505.0,2520.85,2434.1,2453.9,2520.3,1520700,3753029123.65,2467.96,86567.0,-2.634606991231206,2409.5775000000003,2343.731
3065,2016-04-04,TCS,2456.0,2488.0,2447.0,2471.25,2453.9,876176,2157634013.4,2462.56,56839.0,0.7070377766005097,2414.4825,2348.0660000000003
3066,2016-04-05,TCS,2470.8,2484.9,2442.05,2462.75,2471.25,745897,1834699992.8,2459.72,39144.0,-0.343955488113303,2419.7425000000003,2351.406
3067,2016-04-06,TCS,2470.0,2489.0,2459.35,2481.9,2462.75,881575,2184255309.75,2477.67,48213.0,0.7775860318749402,2426.1225000000004,2354.9509999999996
3068,2016-04-07,TCS,2480.0,2484.7,2457.0,2470.8,2481.9,1195471,2953639685.55,2470.69,50556.0,-0.44723800314274986,2431.8,2357.9719999999998
3069,2016-04-08,TCS,2466.0,2473.7,2427.0,2432.05,2470.8,699750,1706355354.15,2438.52,51781.0,-1.5683179536992067,2435.9875,2359.989
3070,2016-04-11,TCS,2433.0,2517.0,2413.0,2506.65,2432.05,1200324,2948846493.4,2456.71,56962.0,3.0673711477971217,2443.0575,2362.296
3071,2016-04-12,TCS,2498.0,2525.0,2488.1,2518.15,2506.65,651814,1631314698.85,2502.73,41843.0,0.4587796461412642,2451.2149999999997,2364.605
3072,2016-04-13,TCS,2530.0,2545.0,2512.5,2526.2,2518.15,800734,2021736752.75,2524.85,51204.0,0.3196791295196762,2461.03,2367.167
3073,2016-04-18,TCS,2453.0,2553.5,2440.0,2519.75,2526.2,3560752,8886759956.75,2495.75,185897.0,-0.2553242023592676,2470.665,2369.236
3074,2016-04-20,TCS,2534.9,2534.9,2440.0,2450.35,2519.75,3202512,7916958058.35,2472.11,118381.0,-2.754241492211533,2475.58,2369.842
3075,2016-04-21,TCS,2451.0,2467.4,2412.2,2424.4,2450.35,1262862,3081673106.25,2440.23,64118.0,-1.0590323831289332,2475.5075,2369.891
3076,2016-04-22,TCS,2419.0,2435.4,2404.2,2417.05,2424.4,982063,2376831048.35,2420.24,54414.0,-0.3031677940933802,2474.0474999999997,2370.973
3077,2016-04-25,TCS,2402.3,2457.05,2402.3,2451.25,2417.05,1133827,2768388615.85,2441.63,56820.0,1.4149479737696704,2474.2974999999997,2374.37
3078,2016-04-26,TCS,2449.0,2493.5,2442.0,2489.8,2451.25,1277184,3159254631.3,2473.61,76806.0,1.5726670066292783,2475.1325,2378.79
3079,2016-04-27,TCS,2480.0,2514.6,2475.9,2511.1,2489.8,924335,2312980759.75,2502.32,58165.0,0.8554904008353974,2476.9975,2383.636
3080,2016-04-28,TCS,2501.3,2540.0,2498.1,2527.75,2511.1,2496372,6306021297.4,2526.07,93432.0,0.6630560312213808,2479.715,2390.232
3081,2016-04-29,TCS,2517.0,2542.0,2510.0,2535.5,2527.75,1186089,2999874438.9,2529.22,78355.0,0.3065967757887449,2483.02,2396.41
3028,2016-05-02,TCS,2529.0,2530.0,2500.0,2526.7,2535.5,558346,1404946984.4,2516.27,33410.0,-0.34707158351410694,2484.88,2401.5609999999997
